Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCC55,OUT045,784.3221861
FDE44,OUT018,833.3720381
NCN26,OUT018,1633.147845
FDC11,OUT049,1482.625247
FDV24,OUT035,2139.000813
FDR40,OUT019,233.5825947
NCQ17,OUT049,3133.48129
FDC46,OUT045,3018.705362
NCM18,OUT046,1142.132899
FDK16,OUT046,1480.13594
FDI28,OUT017,1261.554526
FDS11,OUT018,3200.412199
DRD13,OUT046,1012.377491
FDL36,OUT035,1355.788492
FDI27,OUT013,724.9869618
FDJ53,OUT019,248.8026289
FDS44,OUT045,3837.235891
FDE28,OUT046,3693.235174
FDQ33,OUT018,2441.325712
FDB37,OUT017,4444.864904
FDQ31,OUT045,1512.488975
NCQ05,OUT046,2429.383532
FDE10,OUT013,1964.509193
FDF38,OUT017,680.2223547
FDE50,OUT019,593.0808561
DRG37,OUT010,395.583426
NCH06,OUT049,4008.755367
FDY14,OUT045,4207.107936
FDO27,OUT017,1847.440443
FDQ19,OUT049,3635.201549
FDZ26,OUT019,536.272635
FDN51,OUT013,4161.848447
FDK20,OUT035,2287.686903
FDD40,OUT018,2722.390689
DRI25,OUT018,862.5546351
FDH56,OUT017,1776.539822
FDI36,OUT027,4851.282871
DRH11,OUT018,994.6586538
NCV18,OUT017,1728.686644
DRI01,OUT049,2743.718595
DRE48,OUT049,3161.47147
FDS51,OUT035,1074.803779
FDM38,OUT017,992.7801208
FDB60,OUT027,4616.892567
FDY58,OUT035,4182.526102
FDY22,OUT045,2165.394057
FDF11,OUT027,4916.389516
FDZ51,OUT035,1543.932358
FDQ45,OUT017,3368.153931
FDF17,OUT035,3281.609206
NCF31,OUT027,3860.381627
FDA37,OUT013,1799.703131
FDO51,OUT046,944.0771316
FDF34,OUT013,2832.871365
FDD57,OUT018,1284.718229
FDO37,OUT046,3455.780389
FDR49,OUT049,855.7356119
FDS39,OUT049,2130.642451
FDI48,OUT027,2061.190163
DRM35,OUT049,3275.375822
FDV57,OUT035,3369.774442
FDZ55,OUT013,2511.015395
FDI28,OUT035,1217.948037
FDS21,OUT045,1045.224541
FDT34,OUT013,1777.206629
DRI25,OUT035,901.3958721
FDT47,OUT010,237.4364993
DRH39,OUT045,1336.528222
NCD54,OUT045,1964.18168
FDU16,OUT027,2568.150474
NCW29,OUT045,1841.402994
FDV25,OUT027,5192.354493
FDM56,OUT035,1608.334174
FDZ04,OUT027,2162.509354
FDG59,OUT019,153.0922687
FDI56,OUT045,1412.722695
FDS33,OUT035,1642.423895
FDC23,OUT049,3086.819478
FDT11,OUT049,3005.409009
FDG17,OUT045,4194.05725
FDZ44,OUT045,1563.670943
FDJ52,OUT013,2380.935843
DRI23,OUT046,2473.245973
DRE15,OUT010,190.3165366
NCF07,OUT013,1474.848325
NCR29,OUT049,930.8443305
FDE44,OUT019,210.6549769
FDT23,OUT035,1480.133076
NCG06,OUT017,3486.381023
NCU41,OUT010,548.3628806
FDH46,OUT017,1797.21506
FDV31,OUT013,2997.600722
NCT41,OUT027,4198.742245
FDE22,OUT027,4201.981798
FDC26,OUT045,1664.151855
DRF51,OUT017,833.856048
NCY53,OUT019,271.2502454
FDY21,OUT017,3467.726758
FDL27,OUT013,1023.575327
FDZ34,OUT049,3626.403583
NCF43,OUT010,346.2540754
FDC21,OUT035,1867.117654
FDL26,OUT013,2573.739724
FDT25,OUT010,237.1032427
NCR30,OUT046,1102.38127
DRL23,OUT019,278.0548333
NCR05,OUT049,3025.977461
NCE19,OUT018,906.0257507
FDY07,OUT035,783.1045928
FDB10,OUT017,4193.360367
FDP57,OUT013,1747.974539
FDU48,OUT019,288.6584162
FDH48,OUT035,1329.180801
FDO33,OUT035,1990.502259
NCU29,OUT045,2457.166652
FDW35,OUT046,881.588292
FDH05,OUT010,504.9246164
FDP26,OUT049,1620.783382
DRG27,OUT035,778.3222307
FDQ33,OUT046,2870.820264
FDH20,OUT010,194.1462043
FDV14,OUT046,1277.237208
DRD01,OUT046,871.4572545
NCI17,OUT049,1557.263001
FDF39,OUT010,595.8327333
FDX37,OUT046,1648.47204
NCX17,OUT035,3802.585249
FDN03,OUT013,4159.923861
NCS41,OUT010,476.0570566
FDH34,OUT045,2915.245931
NCX53,OUT018,1877.741462
FDY31,OUT046,2392.286832
FDD20,OUT017,2034.032216
FDE51,OUT045,768.1013763
FDV27,OUT046,1422.677455
FDF16,OUT035,2617.157026
FDZ02,OUT049,1361.540819
NCK05,OUT045,1139.973497
FDM12,OUT027,4603.059576
NCA05,OUT018,2338.96424
FDX33,OUT045,2479.149642
FDM25,OUT049,2976.483119
FDE41,OUT018,1347.830929
FDW14,OUT045,1327.785675
NCD30,OUT046,1483.985798
FDB23,OUT010,635.7534246
FDF45,OUT046,1099.944667
FDW20,OUT017,2243.42175
FDF47,OUT045,2996.491458
NCR05,OUT019,591.8532238
DRB01,OUT046,3212.034869
FDE36,OUT013,2874.392281
FDU56,OUT049,3164.116348
FDB23,OUT049,3307.390217
FDN48,OUT049,1543.084077
FDS43,OUT013,3034.910235
NCN05,OUT013,2930.953706
NCL53,OUT049,2777.686367
FDL56,OUT046,1382.293377
FDH17,OUT018,1474.413885
FDP37,OUT046,2027.087274
FDG09,OUT019,474.0988539
FDA55,OUT045,4481.138747
FDX31,OUT049,3635.739201
FDJ41,OUT045,3896.209162
DRC24,OUT045,2646.21797
FDQ21,OUT035,2125.67739
NCT54,OUT045,1540.549232
FDH08,OUT049,3767.521462
FDY38,OUT018,3517.336565
DRM11,OUT010,619.3096651
FDG32,OUT049,2881.691594
NCH18,OUT046,3207.623335
FDI20,OUT035,4166.224762
FDA33,OUT018,2322.922795
FDN45,OUT013,3471.52761
FDT45,OUT010,183.3353574
FDR32,OUT035,3971.774531
FDA48,OUT017,3546.818516
FDN23,OUT017,2461.40238
NCR18,OUT035,767.5332798
FDD45,OUT046,1411.709326
FDI22,OUT018,2898.359582
FDT09,OUT013,2492.71759
DRC24,OUT027,4317.061421
FDT39,OUT046,2208.851158
FDX28,OUT045,1502.038576
FDA50,OUT018,1396.625987
FDT33,OUT027,4311.218768
FDQ60,OUT049,1911.481957
NCM19,OUT018,1635.364427
FDF40,OUT046,3417.126474
NCI30,OUT035,3694.002074
FDK34,OUT049,4115.824011
FDA38,OUT027,5480.688872
FDT02,OUT045,726.1719233
FDC11,OUT017,1527.316899
FDD08,OUT046,795.0218732
NCS29,OUT046,4742.076411
DRI03,OUT010,519.2418857
FDK48,OUT035,1181.554765
FDM52,OUT049,2705.705778
FDP49,OUT035,938.1719663
DRA24,OUT046,2315.788378
NCJ43,OUT049,3522.228054
FDE11,OUT045,2993.82695
FDP01,OUT049,2214.530194
FDQ59,OUT018,1231.027555
FDA43,OUT019,455.0286559
FDL14,OUT017,2387.522979
FDV50,OUT010,220.6959827
FDT01,OUT027,4974.003722
NCC42,OUT035,2197.554502
FDO28,OUT046,1676.222335
FDD32,OUT019,246.2234714
FDV45,OUT035,3134.812209
NCW17,OUT019,325.6594382
NCJ17,OUT027,2581.601693
NCF18,OUT049,3386.655376
FDP01,OUT045,2236.282626
FDH24,OUT045,2561.445248
FDI38,OUT027,5015.477175
FDX03,OUT035,834.4953621
FDY28,OUT046,3295.368549
FDN34,OUT018,2511.740818
FDJ02,OUT045,2677.015484
FDW40,OUT019,262.1545246
FDX03,OUT017,777.641354
FDE17,OUT027,4097.50692
FDT58,OUT046,2410.516621
FDI38,OUT013,3466.702783
FDW22,OUT035,4158.575271
FDS15,OUT027,2905.675341
NCX06,OUT013,3224.098005
DRK47,OUT035,3703.461013
FDC23,OUT027,4867.102075
FDM56,OUT010,239.2222171
FDP21,OUT046,3351.016762
FDP58,OUT046,3278.00849
FDA27,OUT019,507.228486
FDK41,OUT019,216.2514504
NCH42,OUT046,3476.512886
FDG29,OUT045,678.3118228
FDW15,OUT018,2083.137785
FDD28,OUT018,850.5116064
FDQ37,OUT049,3582.32422
FDC23,OUT035,4064.616607
FDV13,OUT035,1688.87727
FDK33,OUT046,3291.390091
FDO33,OUT013,2253.98037
FDN21,OUT017,2619.848077
NCW06,OUT027,5109.830787
FDI38,OUT035,4230.343044
FDC21,OUT027,2865.937772
NCS05,OUT046,2389.677684
NCN53,OUT049,1011.81913
FDV40,OUT010,165.6953271
FDG60,OUT017,3905.696626
NCY30,OUT027,4889.083464
FDM40,OUT045,1813.875346
NCO30,OUT046,2296.314036
FDK10,OUT046,2883.613051
FDM36,OUT045,3017.381236
FDN10,OUT013,2081.523923
FDM46,OUT018,1380.350027
FDX50,OUT049,1802.581252
FDP33,OUT045,3165.865135
FDO12,OUT045,2776.890093
FDC28,OUT013,1592.513859
FDO31,OUT045,1250.84927
FDX45,OUT035,3072.552754
FDV21,OUT049,2329.115171
FDH04,OUT049,1294.013841
NCG54,OUT013,2889.794617
FDO13,OUT046,2345.095952
FDA09,OUT027,4573.277781
FDC38,OUT017,2267.967692
NCO42,OUT046,2137.104391
FDL45,OUT049,2322.879678
NCK31,OUT013,769.5806534
FDM39,OUT017,2686.275567
FDC22,OUT010,482.1113628
FDF46,OUT046,1883.175173
FDQ37,OUT045,3127.103353
FDH41,OUT010,593.945373
FDQ04,OUT046,806.3936046
NCQ02,OUT027,4839.715847
FDJ57,OUT027,4433.247217
NCE07,OUT049,2131.091666
FDE56,OUT013,1029.279068
FDI20,OUT049,3810.016449
FDK36,OUT018,800.197114
FDP08,OUT027,5249.859443
FDF44,OUT017,2219.268707
NCU53,OUT017,2339.599694
FDF47,OUT035,3354.152132
FDS55,OUT010,368.5757542
FDZ52,OUT010,243.2954831
FDL04,OUT018,1467.784506
NCM26,OUT035,2719.972219
FDX43,OUT049,2587.451035
FDP52,OUT049,3690.056942
DRK49,OUT045,860.1416085
FDE38,OUT013,2501.663227
DRF13,OUT035,2837.134555
FDK41,OUT010,193.860304
FDJ04,OUT027,2926.180519
FDZ44,OUT018,1659.311885
FDS11,OUT013,3589.232196
FDA55,OUT049,4084.927947
NCW53,OUT046,2989.345796
FDB49,OUT027,2761.804824
FDD23,OUT017,3368.184711
NCV42,OUT045,1732.433678
NCZ29,OUT018,1684.115947
FDQ26,OUT013,767.2339894
FDV08,OUT017,911.2336666
FDC53,OUT049,1537.494365
FDV58,OUT010,485.4828729
NCP02,OUT019,212.0560864
DRI37,OUT045,914.9017049
FDQ12,OUT049,3631.819356
FDE33,OUT046,1351.372199
FDX27,OUT045,1477.295274
FDM22,OUT017,846.6621085
NCH30,OUT019,286.60041
FDC04,OUT017,3338.108456
FDO38,OUT046,1496.261645
FDV52,OUT027,2881.706103
FDB32,OUT013,1681.621469
FDV43,OUT018,816.2021184
FDI24,OUT018,2490.513531
FDR40,OUT017,1429.00185
FDW02,OUT049,2207.511554
FDE44,OUT049,985.8083757
FDL38,OUT046,1501.990804
NCT54,OUT010,223.1162844
DRJ39,OUT010,504.3750211
FDW55,OUT049,4143.610861
DRF13,OUT019,320.0105937
NCW17,OUT049,2259.964435
FDP13,OUT035,877.2789948
FDS08,OUT018,2601.034172
NCP17,OUT035,1096.906488
NCO53,OUT035,2652.77109
FDH19,OUT045,2747.946479
FDJ04,OUT017,1821.942317
FDG10,OUT049,1007.614332
FDA40,OUT010,201.6350904
FDI53,OUT045,2272.745813
FDU09,OUT010,165.5466234
FDK60,OUT045,1499.069372
FDR43,OUT017,699.8927902
FDW22,OUT017,4203.475743
DRP47,OUT010,562.2069925
DRG48,OUT010,437.0240643
FDA14,OUT035,2561.537163
FDU49,OUT013,1406.532744
FDK28,OUT045,4654.816556
FDT19,OUT046,2910.052884
NCQ42,OUT045,1670.29456
FDD03,OUT045,3666.026497
NCM53,OUT013,1555.683735
NCX53,OUT045,2139.549475
FDV14,OUT027,2557.144716
NCZ54,OUT017,2891.923218
FDB39,OUT013,690.0590295
DRC24,OUT046,2100.055083
FDY36,OUT013,1073.967849
FDN01,OUT035,3176.537994
DRH25,OUT046,894.6475061
FDV08,OUT046,1009.001328
NCP53,OUT049,3877.859344
FDU52,OUT010,469.9522544
NCI42,OUT045,2828.868904
FDZ14,OUT035,2050.407776
FDF11,OUT046,3582.418414
FDQ13,OUT018,1387.415526
FDO32,OUT010,167.5938814
DRJ37,OUT018,2056.610238
FDY43,OUT046,2657.89694
NCT41,OUT017,2391.38198
NCV17,OUT045,2079.92697
FDM04,OUT027,1974.522917
DRB48,OUT018,657.8882274
FDM24,OUT013,2511.672683
FDT37,OUT049,4040.411923
NCO05,OUT010,232.3429581
FDL13,OUT046,3406.194221
FDL15,OUT017,2604.990945
FDB11,OUT018,2905.764517
FDL14,OUT019,423.8474714
FDY10,OUT019,300.6663265
FDJ40,OUT049,1841.439683
NCW18,OUT046,3622.405643
NCY06,OUT013,2370.637375
DRE13,OUT018,1331.743175
FDA26,OUT045,3498.643669
NCE19,OUT010,197.7043913
FDE33,OUT035,1430.385808
DRL59,OUT027,2034.89579
FDY07,OUT046,966.4491181
FDF57,OUT018,2400.600408
FDM58,OUT035,1861.119779
FDP26,OUT027,2716.142716
FDY32,OUT046,2740.225263
FDD51,OUT010,159.6831927
FDU22,OUT018,1825.683329
FDZ49,OUT018,3392.539717
NCI42,OUT017,3528.030775
FDT04,OUT027,1772.484693
NCU41,OUT045,2742.647241
FDS56,OUT045,4180.062443
NCN42,OUT017,2650.790495
FDK34,OUT046,3315.047338
FDB03,OUT017,3988.920994
DRJ25,OUT035,941.2206014
FDT25,OUT027,3134.746044
FDN20,OUT013,2643.222417
FDP09,OUT013,3463.629755
FDM20,OUT019,461.3172963
NCG55,OUT046,1884.438994
NCP14,OUT045,1742.094864
NCH06,OUT046,3324.67759
FDV52,OUT013,1757.935967
NCL07,OUT035,830.4031961
DRJ11,OUT027,4770.950852
DRO59,OUT013,1084.862
FDW15,OUT010,387.2940976
NCQ30,OUT035,2402.983415
NCN54,OUT019,219.9542729
FDY01,OUT027,3055.371811
FDX39,OUT035,3876.755018
FDH53,OUT027,2539.525373
FDA57,OUT035,810.5066427
NCC07,OUT010,238.0336534
FDU28,OUT013,3315.838492
FDK36,OUT010,151.9133407
FDR36,OUT018,775.4470072
NCQ17,OUT035,2615.123609
FDS28,OUT019,168.2515418
FDE08,OUT045,2739.26097
FDU22,OUT046,2125.764642
FDG41,OUT045,1435.998038
FDO31,OUT010,176.9435794
FDM21,OUT019,504.8425579
FDU40,OUT017,2797.93447
FDV36,OUT018,1668.070373
FDT10,OUT027,2226.077874
FDX38,OUT045,740.9214182
NCU30,OUT027,4133.026525
NCV06,OUT049,3604.678892
FDT16,OUT035,4075.117964
NCP41,OUT027,2881.3408
FDZ56,OUT017,3131.560642
FDC22,OUT035,2759.695637
FDU10,OUT035,862.5290617
FDS46,OUT045,1765.932752
FDO08,OUT049,3172.597843
NCV42,OUT018,1705.253945
FDP33,OUT035,4063.141462
FDJ12,OUT046,3483.261325
FDH04,OUT045,1415.149531
NCU54,OUT013,2985.385695
FDO36,OUT010,472.0072014
FDT37,OUT027,5450.756463
FDD14,OUT010,585.7448746
FDA16,OUT013,3522.898234
NCS42,OUT019,254.48738
FDP10,OUT019,280.1214533
FDQ28,OUT049,2826.505641
FDK57,OUT010,296.1253938
FDK02,OUT013,2106.553743
FDW47,OUT018,1726.590503
NCC42,OUT018,1697.214951
FDQ37,OUT018,3149.227209
FDL40,OUT046,1460.971527
DRE13,OUT010,210.081641
FDQ34,OUT027,2980.574587
NCB54,OUT046,1894.274922
FDS48,OUT049,2324.473487
FDO15,OUT045,1124.986196
NCT30,OUT013,798.6507214
FDU49,OUT027,2730.403991
FDE21,OUT046,2033.996162
FDS49,OUT019,239.3754664
FDT38,OUT027,2578.42503
FDZ01,OUT045,1541.589608
FDC41,OUT035,1171.624389
DRG13,OUT010,387.5339634
NCZ42,OUT018,2953.077196
NCM07,OUT045,1369.797056
NCV17,OUT018,1790.18305
DRK39,OUT035,1450.62843
FDS37,OUT018,1667.792366
FDV12,OUT019,291.2260699
NCG19,OUT018,3551.200503
FDS51,OUT013,700.3847662
NCO14,OUT046,692.2025141
FDC38,OUT046,2103.184692
FDN15,OUT046,1948.285822
NCH42,OUT013,4012.133515
FDQ22,OUT046,696.0488561
FDC05,OUT013,3237.932449
FDZ31,OUT013,3180.728722
DRJ23,OUT049,3229.407604
FDC52,OUT035,2615.710969
DRD12,OUT010,201.8024208
FDV55,OUT017,2679.471898
FDD32,OUT046,1289.101739
FDR01,OUT049,3266.922061
FDY08,OUT019,354.4019265
FDQ45,OUT045,3453.917089
DRN11,OUT027,3690.199622
NCS05,OUT018,1695.879316
FDY32,OUT035,2674.242349
NCD31,OUT045,2847.544184
NCE06,OUT049,3043.204499
NCP14,OUT046,1663.666638
NCF18,OUT019,407.1458347
FDF14,OUT018,2373.33691
FDB22,OUT017,2125.56465
NCH54,OUT049,3456.644201
FDU27,OUT035,908.2855378
FDS58,OUT027,4334.567087
NCU29,OUT035,2707.610451
FDJ57,OUT013,3243.436496
FDL56,OUT049,1456.467196
FDH60,OUT035,3199.106992
FDN24,OUT018,925.9720366
FDD02,OUT017,2324.015001
FDP15,OUT017,3824.338356
FDB28,OUT027,4839.951589
DRC49,OUT045,2427.124943
NCG30,OUT018,1704.871054
FDJ14,OUT049,1221.40757
FDL52,OUT045,755.5732798
NCG19,OUT027,5288.400758
NCN41,OUT035,2083.329005
FDW22,OUT013,3622.103743
FDI02,OUT013,1988.294351
FDV51,OUT045,2554.84913
FDV48,OUT046,1349.437498
NCL17,OUT019,280.0474646
FDP46,OUT045,1539.869573
FDU10,OUT045,687.7463614
FDT37,OUT010,573.1012164
FDI27,OUT035,786.5768794
FDN51,OUT046,3578.898619
FDW07,OUT035,1424.27931
FDN45,OUT049,3360.429555
DRN37,OUT027,4899.980832
DRF48,OUT049,2806.178769
FDP38,OUT019,200.7557463
NCX18,OUT027,5044.168612
FDK45,OUT018,1801.982699
FDZ37,OUT049,1236.410936
FDS50,OUT018,3428.646757
NCR54,OUT018,2791.374555
NCS17,OUT035,1653.265078
FDV31,OUT046,2496.975325
DRE27,OUT017,1519.621264
FDN60,OUT013,2517.871344
FDK26,OUT013,3155.955989
FDX37,OUT018,1363.783346
FDW31,OUT046,2754.961314
FDX26,OUT018,2685.943755
DRL49,OUT019,289.6769403
FDU49,OUT017,1520.674068
FDY58,OUT046,3355.481603
FDN03,OUT045,3640.380728
NCV06,OUT010,529.6487616
FDH53,OUT045,1284.867202
FDG31,OUT018,959.5596444
NCC06,OUT045,1873.658223
FDS13,OUT049,4049.595813
FDP16,OUT035,4366.297252
FDA35,OUT013,2289.213213
DRP47,OUT018,3454.90329
FDY28,OUT010,609.1325978
FDY20,OUT035,1460.828828
NCH30,OUT017,1767.8219
NCR29,OUT019,183.6046301
NCP05,OUT013,2874.654911
NCF30,OUT019,300.1710456
FDA08,OUT035,2611.048123
FDN51,OUT027,5003.985005
FDH12,OUT046,1681.109572
FDY39,OUT017,3132.418046
NCO53,OUT045,2586.059342
FDB40,OUT046,2375.294255
FDH02,OUT049,1169.901374
FDY11,OUT027,2191.372267
FDQ09,OUT019,320.118477
FDP16,OUT013,4174.42667
NCF55,OUT018,660.0953154
FDY09,OUT027,4582.478693
FDY39,OUT045,2952.578186
NCU53,OUT049,2472.561233
NCT41,OUT049,2566.953311
FDJ45,OUT046,828.4217817
FDR28,OUT013,2442.483397
FDN08,OUT013,1874.270506
FDJ07,OUT049,1882.109759
FDZ09,OUT027,4128.786899
FDQ14,OUT017,2390.186062
FDY12,OUT027,2016.497289
FDK57,OUT046,1952.455006
FDD20,OUT049,2267.811223
FDS36,OUT018,1629.08141
FDI40,OUT049,1682.931349
FDJ40,OUT045,1627.883551
FDE08,OUT013,2614.13783
DRK01,OUT013,1506.082998
FDC58,OUT049,768.8310727
FDE50,OUT046,3768.484805
FDX48,OUT035,2772.068147
DRM35,OUT018,2448.219915
FDG41,OUT013,1765.545885
FDB52,OUT046,3464.022846
FDV19,OUT045,2728.620793
DRG48,OUT017,2406.400632
FDI26,OUT013,3159.933029
FDU11,OUT019,354.2661473
FDF59,OUT019,284.1339338
FDR07,OUT049,1799.483742
NCE06,OUT017,2282.317889
FDE10,OUT046,2063.199108
NCO55,OUT046,1507.517664
FDZ13,OUT013,788.9310727
FDT50,OUT017,1484.917732
FDH12,OUT010,206.5880788
FDD21,OUT045,1735.659407
NCM05,OUT013,4613.759196
FDK04,OUT013,910.5141062
FDN33,OUT017,1530.704748
NCM18,OUT010,199.2647628
DRC25,OUT049,1468.372681
FDT47,OUT017,1839.140784
FDD45,OUT027,2918.374493
NCD07,OUT018,1691.391259
NCY54,OUT010,525.0305651
FDL12,OUT049,1192.140352
FDL02,OUT017,1937.489898
FDC60,OUT035,1720.609458
FDR37,OUT017,3549.432815
FDY16,OUT017,3279.777432
FDU26,OUT045,2019.124611
FDN24,OUT013,1056.63191
FDH44,OUT013,2530.546896
FDE23,OUT010,144.9504108
FDW60,OUT017,2956.161892
FDQ55,OUT049,2084.16911
FDV32,OUT027,2290.509039
FDV03,OUT010,355.8100908
FDY14,OUT010,556.4626959
NCL55,OUT027,4674.919666
DRF25,OUT017,753.6874898
FDX03,OUT046,787.719062
FDF40,OUT045,3238.844653
FDX24,OUT010,208.2129236
FDA25,OUT049,1717.056233
FDH21,OUT018,2631.413116
FDB47,OUT010,488.0494602
FDT34,OUT019,334.1717654
FDS39,OUT010,345.1178795
NCU05,OUT046,1359.783875
FDE02,OUT049,1413.032206
FDL25,OUT035,1378.52267
FDC50,OUT049,1504.46401
FDZ32,OUT049,1463.706391
FDV14,OUT045,1387.343776
FDR07,OUT045,1604.54612
FDB26,OUT049,901.5605442
NCR50,OUT045,2611.080989
FDP01,OUT018,2503.725917
FDH57,OUT045,1753.550096
FDM60,OUT027,1885.456005
FDA45,OUT017,3126.412927
FDU55,OUT017,4307.639303
FDH40,OUT035,1258.601016
FDG40,OUT019,112.7932926
FDT12,OUT049,4043.252212
DRL59,OUT045,882.5301024
FDT47,OUT018,1578.086843
FDI60,OUT017,1183.226374
DRF51,OUT027,1901.855506
NCK31,OUT049,1038.374915
FDB08,OUT045,2336.192201
FDM44,OUT035,1710.743179
FDD46,OUT018,2469.596672
FDR27,OUT019,352.0367366
FDV56,OUT010,219.7770682
FDM02,OUT049,1349.36059
FDU45,OUT018,1835.148603
FDZ10,OUT017,2129.041354
NCK31,OUT010,171.6172466
FDR27,OUT035,2230.423164
FDF33,OUT013,1720.094316
FDJ36,OUT046,1551.854543
FDP33,OUT049,4067.213067
FDG17,OUT046,4230.87757
FDG47,OUT027,4831.521753
NCW29,OUT046,1921.876907
DRH59,OUT017,1326.712308
FDR32,OUT017,3751.507149
FDP48,OUT035,3360.034992
FDG17,OUT035,4110.877356
DRJ59,OUT017,735.0484116
FDY48,OUT027,2715.077553
FDB02,OUT046,3012.654138
FDN10,OUT019,304.0623257
NCD55,OUT035,784.0528165
FDX34,OUT013,1978.856994
FDZ38,OUT045,3087.196322
DRF37,OUT049,4184.97353
DRL47,OUT019,265.9508207
FDL27,OUT035,1209.633834
NCP53,OUT035,4049.278447
FDT03,OUT019,477.0192979
FDJ28,OUT035,3091.754045
FDF40,OUT018,3292.618885
FDA32,OUT035,3883.00818
NCP02,OUT017,830.1006121
FDZ31,OUT045,3217.760318
NCQ29,OUT013,3802.24335
FDP57,OUT010,242.4944598
FDL32,OUT027,3186.918425
DRB01,OUT035,2388.37045
FDJ40,OUT046,1820.137526
FDO24,OUT018,2396.454256
FDO11,OUT018,3150.948711
FDA56,OUT035,2200.341244
FDF02,OUT045,1532.836872
FDA10,OUT013,1971.827488
NCI55,OUT017,2388.291464
FDZ40,OUT010,174.4738541
FDV08,OUT049,817.5324351
FDN48,OUT013,1381.173098
FDU57,OUT017,2433.425946
DRF49,OUT013,1757.446061
FDS02,OUT035,3442.121862
FDS43,OUT046,2823.634447
FDT16,OUT013,4379.567514
FDX19,OUT027,5593.043076
FDK15,OUT046,1595.726272
DRA12,OUT049,2061.735702
FDY35,OUT017,781.1075118
NCU42,OUT013,2927.821552
FDD26,OUT013,3262.77716
FDR11,OUT018,2731.259892
NCP53,OUT045,3922.371104
FDP34,OUT045,2688.913367
NCV41,OUT019,344.7289552
FDN20,OUT018,2338.803882
FDZ16,OUT018,2692.694788
FDZ28,OUT049,2036.969935
NCL55,OUT013,3771.721075
NCJ17,OUT046,1548.143358
FDT37,OUT046,3735.659593
FDV51,OUT049,2567.280136
FDZ28,OUT035,2327.351779
FDN27,OUT013,1768.599071
FDS14,OUT019,375.9173101
FDZ58,OUT045,1709.100894
FDD46,OUT046,2586.589101
FDJ03,OUT035,835.3090821
FDU03,OUT010,582.0171697
FDA33,OUT027,3778.759533
NCW53,OUT035,3314.420334
NCC55,OUT017,640.884611
FDP52,OUT019,560.7307634
FDE39,OUT049,2024.919911
FDB44,OUT035,3077.958862
FDG59,OUT013,802.7775259
FDI05,OUT013,1214.01009
FDF59,OUT045,1796.666263
FDM39,OUT019,459.5225918
FDB14,OUT013,1649.18469
NCS05,OUT019,310.8348302
DRJ35,OUT045,937.6412655
FDO31,OUT019,245.5224657
FDA31,OUT046,2732.943154
FDX40,OUT049,733.0199971
FDW56,OUT045,2827.101565
FDH09,OUT018,946.8035639
FDA52,OUT019,394.9692927
FDF20,OUT019,465.3957173
FDE40,OUT046,1028.899408
NCU17,OUT046,2034.373065
NCP14,OUT035,1979.250362
FDN25,OUT027,2197.782541
FDU39,OUT049,994.794749
NCM05,OUT017,4016.404183
FDU07,OUT017,2549.283606
FDF28,OUT049,1906.107636
FDR57,OUT049,2462.594882
FDJ33,OUT013,1998.472005
DRH23,OUT035,1069.289372
FDQ52,OUT046,4024.439492
DRK13,OUT035,3075.824597
FDP09,OUT046,3453.206885
FDR08,OUT027,3035.979974
FDV50,OUT045,1851.022554
FDT13,OUT049,3465.731548
FDJ27,OUT027,2867.548774
FDH21,OUT046,2750.231464
FDW14,OUT027,2670.279803
FDL52,OUT049,857.7088756
FDW28,OUT017,3307.928109
FDL40,OUT049,1580.624057
FDE24,OUT046,2346.549235
FDX35,OUT049,3805.341615
FDP46,OUT017,1511.504017
FDX56,OUT045,3471.58715
FDQ45,OUT049,2994.459076
FDK50,OUT027,4306.96003
FDY26,OUT045,3512.148949
FDQ09,OUT017,1629.112969
FDN39,OUT049,2634.803149
FDP13,OUT017,791.2220002
FDR51,OUT013,2443.478024
FDZ49,OUT010,529.9559781
FDL28,OUT018,2968.985236
FDZ10,OUT035,2212.464107
FDK38,OUT013,2419.757491
DRL49,OUT027,3164.905333
FDR15,OUT013,2136.142317
FDQ24,OUT035,4459.502216
FDD56,OUT013,3269.324035
NCR42,OUT046,760.1146013
FDH52,OUT045,1010.786982
FDH57,OUT019,286.5996729
FDR15,OUT010,417.49705
FDJ34,OUT035,2036.525814
FDW37,OUT035,1569.717533
FDQ23,OUT018,1536.488146
FDP34,OUT013,2923.187211
FDE04,OUT027,4653.616186
FDC48,OUT045,1446.381532
FDA47,OUT019,398.4473498
FDI35,OUT018,2653.552767
NCV05,OUT013,2188.039597
FDR28,OUT045,2642.408726
FDH31,OUT017,1439.585701
FDP59,OUT019,253.045304
FDS19,OUT018,1101.889135
FDM60,OUT045,721.8795561
FDJ44,OUT018,2535.650099
DRH51,OUT017,1313.430186
DRC25,OUT017,1577.810226
DRE25,OUT013,1724.904088
NCX05,OUT049,2069.259716
FDR11,OUT017,2454.427628
DRP47,OUT045,3907.303579
DRC49,OUT019,310.4479604
FDQ47,OUT027,1961.046405
FDL20,OUT013,1505.669178
FDM34,OUT035,2222.454165
NCN55,OUT013,4081.115355
FDD41,OUT035,1639.000205
FDE52,OUT049,1266.836689
NCT18,OUT019,361.0858797
FDJ32,OUT018,912.320554
FDE16,OUT046,3895.454522
FDZ09,OUT045,2663.03736
DRZ11,OUT046,1879.63015
FDK41,OUT049,1231.454446
